"","form_id","X2_Team_Member_1","X3_Team_Member_2","X4_Team_Member_3","X5_Team_Member_4","X9_Date_of_survey","PointBranch","X65_Point_Count_List_","X7_Cell_ID","X8_Transect_ID","Segment_ID","New_segment","Time","X14_Species_Name","X15_Individual_Count","X16_Radial_Distance_m","Lat_segment","Long_segment","accuracy_21_Location"
"2050","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"270e13e8-166c-4fdd-9449-b95f60581c85","All Birds recorded","BK28","B",1,6,"07:46:01","White eared Bulbul (Pycnonotus leucotis)",1,"20-50",28.477715,73.33799,10
"2051","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"53988fe0-845b-4a7d-b53b-ce6a82f95ece","All Birds recorded","BK28","B",1,6,"07:41:59","Yelloweyed Pigeon (Columba eversmanni)",2,"0-20",28.477715,73.33799,10
"2052","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"af3a32aa-01c7-4d69-9912-36eae10d0370","All Birds recorded","BK28","B",2,7,"08:16:44","House Crow (Corvus splendens)",1,"50-100",28.46021,73.331806,6
"2053","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"fb3cbe2c-0e27-4de8-ae81-02254704ccca","All Birds recorded","BK28","B",2,7,"08:08:40","Great Grey Shrike (Lanius excubitor)",1,"50-100",28.46021,73.331806,6
"2054","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"de4ae51d-8d66-42bb-a2ed-cacb95016970","All Birds recorded","BK28","B",2,7,"08:07:40","Variable Wheatear (Oenanthe picata)",1,"50-100",28.46021,73.331806,6
"2055","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"f56a8224-5e15-459b-b0bd-7898c92fe89c","All Birds recorded","BK28","B",3,8,"08:39:44","Greater Short toed Lark (Calandrella brachydactyla)",20,"20-50",28.443668,73.325112,10
"2056","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"75a89309-40f4-42a4-b94e-4c13d0ec440d","All Birds recorded","BK28","B",3,8,"08:39:26","Variable Wheatear (Oenanthe picata)",1,"20-50",28.443668,73.325112,10
"2057","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"13ccbafd-e0e3-45b8-86e3-f3aff9cad8d4","All Birds recorded","BK28","B",3,8,"08:37:42","Common Babbler (Argya caudata)",1,"20-50",28.443668,73.325112,10
"2058","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"29d71442-41e1-45ad-80d6-052f9cc852c0","All Birds recorded","BK28","B",3,8,"08:35:47","Crested Lark (Galerida cristata)",1,"50-100",28.443668,73.325112,10
"2059","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"a6c55830-8dc4-4288-8ee4-ffbb28f1c180","All Birds recorded","BK28","B",3,8,"08:33:46","Lesser Whitethroat (Sylvia curruca)",1,"20-50",28.443668,73.325112,10
"2060","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"01fa8ed7-b30c-4edc-80c3-e910b56c2889","All Birds recorded","BK28","B",3,8,"08:31:52","Sind Sparrow (Passer pyrrhonotus)",1,"20-50",28.443668,73.325112,10
"2061","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"f156fa4f-4abd-4852-8c21-749ac0af59fe","All Birds recorded","BK28","B",4,9,"09:10:05","Great Grey Shrike (Lanius excubitor)",1,"0-20",28.427743,73.320483,6
"2062","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"d63d4526-dd73-4d7c-8518-ab2296439bb3","All Birds recorded","BK28","B",4,9,"09:09:01","House Crow (Corvus splendens)",11,"100-200",28.427743,73.320483,6
"2063","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"3c831a63-c7aa-4c94-bc88-ae9fbf931a01","All Birds recorded","BK28","B",4,9,"09:07:04","Eurasian Collared Dove (Streptopelia decaocto)",2,"50-100",28.427743,73.320483,6
"2064","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"14b56d28-fe50-4489-9756-b14841d7c00b","All Birds recorded","BK28","B",4,9,"09:04:26","House Sparrow (Passer domesticus)",4,"100-200",28.427743,73.320483,6
"2065","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"378f695e-7cea-495c-812f-c4a4f3fa2245","All Birds recorded","BK28","B",4,9,"09:03:23","Grey Francolin (Francolinus pondicerianus)",2,"50-100",28.427743,73.320483,6
"2066","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"15f87b8f-31c0-46eb-96bd-c98db452a0bf","All Birds recorded","BK28","B",4,9,"09:02:45","House Crow (Corvus splendens)",1,"50-100",28.427743,73.320483,6
"2067","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"750e8f72-2191-4a8b-85dd-7859600b965e","All Birds recorded","BK28","B",4,9,"09:00:08","Desert Wheatear (Oenanthe deserti)",1,"0-20",28.427743,73.320483,6
"2068","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"7570275e-23c5-4a6f-b338-aa95f722e3d8","All Birds recorded","BK28","B",5,10,"09:29:50","Chestnutbellied Sandgrouse (Pterocles exustus)",2,"50-100",28.413834,73.317884,40
"2069","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"cddd37ac-8335-4d5e-aac3-fb9aa0530cfa","All Birds recorded","BK28","B",5,10,"09:29:09","Great Grey Shrike (Lanius excubitor)",1,"100-200",28.413834,73.317884,40
"2070","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,"44ca0e72-0fb0-4990-975c-bb23b5317cf6","All Birds recorded","BK28","B",5,10,"09:28:37","Eurasian Collared Dove (Streptopelia decaocto)",1,"100-200",28.413834,73.317884,40
"2071","7266c2f6-eded-4682-a65f-a1bad2802257","Sagarika","Karan","Priyanka","Pooja",2021-02-18,NA,"All Birds recorded","BK28","B",6,11,"09:52:28",NA,NA,NA,28.393399,73.310901,8
"2072","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"e213522c-f9de-4a38-88e2-e36886e248fd","Only Focal Species recorded","BK29","A",1,1,"07:20:00","Desert Wheatear (Oenanthe deserti)",1,"20-50",27.666165,72.704691,3
"2073","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"faa8c16a-5cdf-4eb3-a30e-37bcc0aaeb59","Only Focal Species recorded","BK29","A",1,1,"07:20:00","Variable Wheatear (Oenanthe picata)",6,"20-50",27.666165,72.704691,3
"2074","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"7582995c-2a2f-4e9a-9cb8-e8f42b678151","Only Focal Species recorded","BK29","A",2,2,"07:54:00","Variable Wheatear (Oenanthe picata)",3,"50-100",27.670258,72.685995,3
"2075","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"dba7e6f3-49df-4b2b-8d02-7eedbada78e5","Only Focal Species recorded","BK29","A",2,2,"07:54:00","Desert Wheatear (Oenanthe deserti)",1,"20-50",27.670258,72.685995,3
"2076","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"ce68f27a-9b2a-4f09-b84e-9420558fa34f","Only Focal Species recorded","BK29","A",3,3,"08:31:00","Desert Wheatear (Oenanthe deserti)",1,"20-50",27.675745,72.667394,3
"2077","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"4d9362f6-ba6c-49fc-96cf-5179be9b93a2","Only Focal Species recorded","BK29","A",3,3,"08:31:00","Variable Wheatear (Oenanthe picata)",3,"20-50",27.675745,72.667394,3
"2078","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"8d3a57e1-49bb-4e91-b6c6-befbe8b15643","Only Focal Species recorded","BK29","A",3,3,"08:31:00","Great Grey Shrike (Lanius excubitor)",1,"50-100",27.675745,72.667394,3
"2079","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"2afd8cfb-7300-48a9-868f-04cdd8c4ea8a","Only Focal Species recorded","BK29","A",4,4,"09:02:00","Sand Lark (Alaudala raytal)",15,"20-50",27.68164,72.64899,3
"2080","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"68c054d5-61c5-4b34-87cb-b5f2f7ea9810","Only Focal Species recorded","BK29","A",4,4,"09:02:00","Sand Lark (Alaudala raytal)",7,"20-50",27.68164,72.64899,3
"2081","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,NA,"Only Focal Species recorded","BK29","A",5,5,"09:24:00",NA,NA,NA,27.6905,72.633101,3
"2082","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"59408157-1c19-471f-8785-62756a86fd11","Only Focal Species recorded","BK29","A",6,6,"09:39:00","Variable Wheatear (Oenanthe picata)",5,"20-50",27.689137,72.617412,3
"2083","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"dc10bff7-4c63-4d43-84ee-79c6a0855714","Only Focal Species recorded","BK29","A",7,7,"10:10:00","Grey Francolin (Francolinus pondicerianus)",6,"50-100",27.685319,72.598588,3
"2084","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"47952326-3172-4808-b4c5-ca935d3a06fe","Only Focal Species recorded","BK29","A",7,7,"10:10:00","Variable Wheatear (Oenanthe picata)",3,"20-50",27.685319,72.598588,3
"2085","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"6f41274f-ae1e-4cb0-a92e-6433d8a300cd","Only Focal Species recorded","BK29","A",8,8,"10:30:00","Great Grey Shrike (Lanius excubitor)",1,"50-100",27.690686,72.595897,3
"2086","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"9dc22323-60a9-4c16-9b5e-ef19a35040a7","Only Focal Species recorded","BK29","A",8,8,"10:30:00","Variable Wheatear (Oenanthe picata)",3,"50-100",27.690686,72.595897,3
"2087","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"f86f0a9c-f923-4583-913b-a1a494459fa0","Only Focal Species recorded","BK29","A",9,9,"10:52:00","Variable Wheatear (Oenanthe picata)",1,"20-50",27.701463,72.597114,3
"2088","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,NA,"Only Focal Species recorded","BK29","A",10,10,"11:09:00",NA,NA,NA,27.715039,72.595174,3
"2089","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"753fecbb-bf0d-4387-8fe8-ebb80e93a474","Only Focal Species recorded","BK29","A",11,11,"11:22:00","Desert Wheatear (Oenanthe deserti)",1,"0-20",27.726719,72.593554,3
"2090","3f5b1d1d-805d-4298-8e91-8b956a1fda59","Tushna","Daudayal","Yash","Tarun",2021-02-17,"2a97caa9-56f3-4e0c-8791-81fe2d70fde0","Only Focal Species recorded","BK29","A",11,11,"11:22:00","Variable Wheatear (Oenanthe picata)",1,"20-50",27.726719,72.593554,3
"2091","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"eec49bb9-5e9d-4caf-939d-e3b38cf55d10","All Birds recorded","BK40","A",1,1,"16:11:37","Common Babbler (Argya caudata)",1,"more than 200",28.589989,72.383204,4
"2092","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"5b574bd0-9adb-462a-9074-a29673fe9a15","All Birds recorded","BK40","A",2,2,"16:34:02","Black Drongo (Dicrurus macrocercus)",1,"100-200",28.577619,72.372879,4
"2093","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"ef3751f8-a6d5-4f67-9fab-5ffa8d89ea00","All Birds recorded","BK40","A",2,2,"16:33:45","Eurasian Collared Dove (Streptopelia decaocto)",3,"100-200",28.577619,72.372879,4
"2094","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"07c4eb23-bff2-48b4-8b2e-b5253920320d","All Birds recorded","BK40","A",2,2,"16:32:39","Black Drongo (Dicrurus macrocercus)",1,"more than 200",28.577619,72.372879,4
"2095","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"d262df92-f8d9-46fd-ae9f-c38a7d24c707","All Birds recorded","BK40","A",2,2,"16:32:25","House Sparrow (Passer domesticus)",3,"100-200",28.577619,72.372879,4
"2096","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"4c964009-7682-42e7-8e6d-75069e91b42e","All Birds recorded","BK40","A",2,2,"16:31:43","Black Drongo (Dicrurus macrocercus)",1,"100-200",28.577619,72.372879,4
"2097","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"d68e168b-0b48-463a-aee1-54061623389e","All Birds recorded","BK40","A",2,2,"16:30:52","Black Drongo (Dicrurus macrocercus)",1,"100-200",28.577619,72.372879,4
"2098","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"e668e2dd-45a0-48b1-a322-72f5e7fe6e7e","All Birds recorded","BK40","A",2,2,"16:30:36","Red vented Bulbul (Pycnonotus cafer)",1,"100-200",28.577619,72.372879,4
"2099","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"3d39a9e4-d22b-4f75-9c6c-648d678acc76","All Birds recorded","BK40","A",2,2,"16:29:25","Eurasian Collared Dove (Streptopelia decaocto)",3,"100-200",28.577619,72.372879,4
"2100","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"a017713b-914d-4362-9a56-af36395bbcaa","All Birds recorded","BK40","A",2,2,"16:28:58","Rose ringed Parakeet (Psittacula krameri)",1,"100-200",28.577619,72.372879,4
"2101","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"7f56fbc9-22ef-4ab7-964a-0a5d9fc42847","All Birds recorded","BK40","A",2,2,"16:28:18","White eared Bulbul (Pycnonotus leucotis)",1,"50-100",28.577619,72.372879,4
"2102","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"0dfd17a1-dc4b-43fe-8176-03089312df64","All Birds recorded","BK40","A",2,2,"16:27:27","Eurasian Collared Dove (Streptopelia decaocto)",3,"100-200",28.577619,72.372879,4
"2103","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"e743c3ec-1ebf-4fb5-aa93-8d54ae530f62","All Birds recorded","BK40","A",2,2,"16:27:08","Crested Lark (Galerida cristata)",16,"20-50",28.577619,72.372879,4
"2104","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"bc4bb090-9e96-4b0f-8d01-b1c7f5687033","All Birds recorded","BK40","A",3,3,"16:50:42","Rose ringed Parakeet (Psittacula krameri)",1,"100-200",28.573522,72.362467,5
"2105","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"dbf390f0-4065-4dc6-82e7-c18df6a750fb","All Birds recorded","BK40","A",3,3,"16:49:11","Eurasian Collared Dove (Streptopelia decaocto)",2,"more than 200",28.573522,72.362467,5
"2106","8afc6496-c931-4893-99f7-17e2e4172f76","Varun","Rishita","Namrata","Aradeen",2021-02-19,"9e133e78-b644-4bbb-af41-c54c3e46f503","All Birds recorded","BK40","A",3,3,"16:48:57","Black Drongo (Dicrurus macrocercus)",2,"more than 200",28.573522,72.362467,5
"2107","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,NA,"All Birds recorded","BK40","B",1,4,"17:07:37",NA,NA,NA,28.558603,72.378018,4
"2108","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"484f52ab-a387-4714-9773-256dda2bdcab","All Birds recorded","BK40","B",2,5,"17:20:51","Common Babbler (Argya caudata)",1,"more than 200",28.539831,72.37793,4
"2109","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"5e728d29-1af3-46f9-8e08-8a8ad8705bba","All Birds recorded","BK40","B",2,5,"17:17:15","Rufous fronted Prinia (Prinia buchanani)",3,"50-100",28.539831,72.37793,4
"2110","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"7fa32a96-4627-416e-8c3e-c0cb809aac42","All Birds recorded","BK40","B",3,6,"17:37:23","Rose ringed Parakeet (Psittacula krameri)",6,"50-100",28.516004,72.377958,4
"2111","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"4ce59856-58a6-4201-bd54-b2757e00843c","All Birds recorded","BK40","B",3,6,"17:35:23","Eurasian Collared Dove (Streptopelia decaocto)",1,"100-200",28.516004,72.377958,4
"2112","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"55ff26df-5d99-44fd-8f90-5b2066447ef4","All Birds recorded","BK40","B",3,6,"17:34:43","Rose ringed Parakeet (Psittacula krameri)",1,"100-200",28.516004,72.377958,4
"2113","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"c6fa390a-664f-4f2c-87fc-f100262f1644","All Birds recorded","BK40","B",3,6,"17:34:27","Indian Roller (Coracias benghalensis)",1,"more than 200",28.516004,72.377958,4
"2114","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"3adf7995-2ec1-4c1a-86b0-20c8168408c8","All Birds recorded","BK40","B",3,6,"17:34:11","White eared Bulbul (Pycnonotus leucotis)",1,"100-200",28.516004,72.377958,4
"2115","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"43fe71ec-8682-4e3d-8b68-1002e85af76f","All Birds recorded","BK40","B",3,6,"17:32:58","Rose ringed Parakeet (Psittacula krameri)",1,"50-100",28.516004,72.377958,4
"2116","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"04dd3236-a182-4291-8fc2-544ab8358b96","All Birds recorded","BK40","B",4,7,"17:53:03","Red vented Bulbul (Pycnonotus cafer)",2,"50-100",28.505198,72.383094,4
"2117","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"dc78167e-a55a-45d2-9ee4-e9bf542a8eb1","All Birds recorded","BK40","B",4,7,"17:52:10","Bank Myna (Acridotheres ginginianus)",4,"50-100",28.505198,72.383094,4
"2118","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"d5c42b09-b8a2-4587-aaa3-ba3d13825652","All Birds recorded","BK40","B",4,7,"17:49:59","Rose ringed Parakeet (Psittacula krameri)",1,"100-200",28.505198,72.383094,4
"2119","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"d6472843-1a13-49a8-876d-311ff27074ef","All Birds recorded","BK40","B",4,7,"17:49:44","Eurasian Collared Dove (Streptopelia decaocto)",3,"100-200",28.505198,72.383094,4
"2120","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"cb0360af-40ac-456e-bab5-de97d0e5c90f","All Birds recorded","BK40","B",4,7,"17:49:01","White eared Bulbul (Pycnonotus leucotis)",1,"50-100",28.505198,72.383094,4
"2121","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"cd089f16-1b46-4c95-9fab-44c41f45fb8b","All Birds recorded","BK40","B",4,7,"17:47:39","Variable Wheatear (Oenanthe picata)",4,"50-100",28.505198,72.383094,4
"2122","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"653969c5-8911-4076-9268-44fd37811807","All Birds recorded","BK40","B",4,7,"17:47:24","Eurasian Collared Dove (Streptopelia decaocto)",4,"100-200",28.505198,72.383094,4
"2123","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"f5b889d9-63d5-4fa2-8df7-f8625476c6af","All Birds recorded","BK40","B",4,7,"17:46:56","Eurasian Collared Dove (Streptopelia decaocto)",13,"50-100",28.505198,72.383094,4
"2124","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"af92e5f8-bf44-4a32-86cb-00fddfa1225c","All Birds recorded","BK40","B",4,7,"17:46:37","Rose ringed Parakeet (Psittacula krameri)",7,"100-200",28.505198,72.383094,4
"2125","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"459f7c5d-014b-4322-a0d8-11b2c89705ad","All Birds recorded","BK40","B",4,7,"17:46:18","Variable Wheatear (Oenanthe picata)",1,"20-50",28.505198,72.383094,4
"2126","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"5e48ebf1-8ed8-438f-893a-20b649fae5f9","All Birds recorded","BK40","B",4,7,"17:45:48","Rose ringed Parakeet (Psittacula krameri)",1,"0-20",28.505198,72.383094,4
"2127","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"d046e6dc-846b-49ac-ae26-3d6d4baad631","All Birds recorded","BK40","B",4,7,"17:45:31","Indian Roller (Coracias benghalensis)",1,"50-100",28.505198,72.383094,4
"2128","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"ad91527f-3010-4e89-aede-6e0c75b8cbd9","All Birds recorded","BK40","B",4,7,"17:45:05","Jungle Babbler (Turdoides striata)",8,"0-20",28.505198,72.383094,4
"2129","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"e7ed74a1-2c94-42dc-99ed-b17f1eca339b","All Birds recorded","BK40","B",5,8,"18:14:18","Black Drongo (Dicrurus macrocercus)",1,"more than 200",28.497148,72.36999,6
"2130","800123b8-e0e2-4239-b330-a75395b5975d","Varun","Rishita","Namrata","Aradeen",2021-02-19,"562d3d29-c59d-421c-afe1-022ccdf16ffb","All Birds recorded","BK40","B",5,8,"18:14:00","White eared Bulbul (Pycnonotus leucotis)",1,"more than 200",28.497148,72.36999,6
"2131","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,NA,"Only Focal Species recorded","BK43","A",1,1,"16:06:29",NA,NA,NA,28.400422,72.380826,4
"2132","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"e38bc5a9-e46b-443b-9f5c-c2e034da909b","Only Focal Species recorded","BK43","A",2,2,"16:24:24","Variable Wheatear (Oenanthe picata)",1,"100-200",28.415986,72.389853,3
"2133","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"cec06f62-8a6d-47d7-9a51-a680e081d29d","Only Focal Species recorded","BK43","A",2,2,"16:23:53","Indian Roller (Coracias benghalensis)",1,"50-100",28.415986,72.389853,3
"2134","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"0654f99a-0d83-4b93-bfc4-c4c4eb215b18","Only Focal Species recorded","BK43","A",2,2,"16:17:58","Grey Francolin (Francolinus pondicerianus)",2,"0-20",28.415986,72.389853,3
"2135","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"0349a352-16d5-42ac-8317-5c973bd23482","Only Focal Species recorded","BK43","A",3,3,"16:44:11","Eurasian Collared Dove (Streptopelia decaocto)",35,"50-100",28.430295,72.389209,17
"2136","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"25f30de5-1d97-40da-9be0-c52fa7350e1c","Only Focal Species recorded","BK43","A",4,4,"17:11:25","Common Babbler (Argya caudata)",1,"50-100",28.442467,72.403168,8
"2137","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,NA,"Only Focal Species recorded","BK43","A",5,5,"17:27:18",NA,NA,NA,28.456244,72.406894,47
"2138","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,NA,"Only Focal Species recorded","BK43","A",6,6,"17:55:40",NA,NA,NA,28.469749,72.411907,3
"2139","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,NA,"Only Focal Species recorded","BK43","A",7,7,"18:16:02",NA,NA,NA,28.455168,72.508836,3100
"2140","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"a5b4cf7d-5a90-4264-a67d-5a9b1c84366c","Only Focal Species recorded","BK43","A",8,8,"18:30:55","Common Babbler (Argya caudata)",1,"50-100",28.460989,72.43415,51
"2141","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"84ba47cf-b9d7-4b19-95cd-b4686e3a2ccb","Only Focal Species recorded","BK43","A",9,9,"18:43:21","Grey Francolin (Francolinus pondicerianus)",1,"100-200",28.453758,72.449091,5
"2142","88672ad7-d9fb-42b3-8ea1-03bf2c1f9d59","Sagarika","Karan","Priyanka","Pooja",2021-02-19,"f134a31d-d5e5-4ae8-86ca-cfde6a89e50c","Only Focal Species recorded","BK43","A",9,9,"18:42:52","Common Babbler (Argya caudata)",1,"50-100",28.453758,72.449091,5
